,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,multiplier,pt_rating,raptor_rating,war_rating,total_score
3692,andre roberson,roberan03,2016,4129,2024,-0.267125047,1.503046184,1.235921138,-0.537691051,1.643444134,1.105753083,-0.409803053,1.607359062,1.197556009,4.100576426,2.747287849,1.353288577,-0.031167889,2.251572971,2.220405082,-0.487160172,1.0,0.5412386121070587,0.5161902647191231,0.2727334886483045,46.47
3693,andre roberson,roberan03,2017,5304,2561,-1.895909908,4.382451753,2.486541845,-1.452001947,2.960765108,1.50876316,-1.936742226,4.333405134,2.396662908,6.706304806,5.890446923,0.815857883,-2.070222613,4.666298214,2.596075601,-0.572528532,1.0,0.5631535462415722,0.5832164770892825,0.37056864720825466,52.25
3694,andre roberson,roberan03,2018,2092,1037,-1.249096086,2.818408888,1.569312802,-1.609409975,7.738816954,6.129406979,-1.401876103,3.995770205,2.593894102,2.784145603,2.784145603,0.0,-1.769441743,4.439431179,2.669989436,-1.515241791,1.0,0.5674653480565406,0.5942410653942023,0.22330653406241988,49.15
3711,glenn robinson iii,robingl02,2019,1340,646,-2.922083163,0.106329187,-2.815753977,-6.091059844,2.497511211,-3.593548633,-3.75045023,0.622275773,-3.128174458,-0.124141162,-0.027187106,-0.096954056,-3.768905353,-0.777218936,-4.546124289,-0.530019639,1.0,0.14650961958604597,0.2743958682570522,0.11411146255171262,18.64
3712,glenn robinson iii,robingl02,2020,3772,1786,-1.1263204,-2.067398548,-3.193718948,1.064618282,-3.693951752,-2.62933347,-0.689063361,-2.512533691,-3.201597052,-0.411580564,-0.411580564,0.0,-1.368114918,-1.689796481,-3.057911398,-0.523962552,1.0,0.23332528872935424,0.2702917818054472,0.10331920972640192,21.47
3728,thomas robinson,robinth01,2014,2016,995,-2.260738963,-0.157105119,-2.417844082,-1.356353352,-2.149444132,-3.505797484,-2.276309374,-0.5861303,-2.862439675,-0.055685832,-0.171034007,0.115348176,-1.490337306,-0.688783068,-2.179120374,0.329430418,1.0,0.28459001788677224,0.28924958648213284,0.11668169900315108,24.44
3729,thomas robinson,robinth01,2015,1642,798,-1.624177405,1.444789487,-0.179387917,-0.782144174,1.791942956,1.009798782,-1.468944191,1.58861127,0.119667079,1.165536168,1.165536168,0.0,-1.231578308,1.272000973,0.040422665,0.810872123,1.0,0.41406820967536695,0.45593974627587647,0.16253392555291118,36.69
3730,thomas robinson,robinth01,2016,1879,917,-2.677188271,-1.102107103,-3.779295374,-3.133321954,-4.203829894,-7.337151848,-2.884899217,-1.731659397,-4.616558614,-0.877852664,-0.877852664,0.0,-2.525134579,-2.193348457,-4.718483037,0.512098773,1.0,0.1364549828262016,0.19119998921438125,0.08581247142408474,14.43
3731,thomas robinson,robinth01,2017,1160,560,-1.461140103,0.471295824,-0.98984428,-0.570689618,-2.819556415,-3.390246033,-1.309857882,-0.11224828,-1.422106162,0.381872871,0.381872871,0.0,-0.770014949,-0.946986694,-1.717001642,0.640588623,1.0,0.3115479532633965,0.3697595893907189,0.13311035880356017,28.88
3754,terrence ross,rosste01,2014,4526,2317,-0.116225734,0.482597164,0.36637143,1.577126562,-1.980467834,-0.403341272,0.204674568,-0.01667794,0.187996629,3.473579811,3.531840061,-0.05826025,0.429280928,-0.027129067,0.402151861,0.329569013,1.0,0.4351698695180721,0.4597591479766563,0.24919215804918923,39.79
3755,terrence ross,rosste01,2015,4315,2199,-0.396263808,-0.684397853,-1.080661661,2.956567107,-5.32537822,-2.368811113,0.217454329,-1.656091387,-1.438637058,1.465514777,1.296545778,0.168968999,0.615584428,-1.905526988,-1.28994256,-0.524300321,1.0,0.3364606658139807,0.368835565563578,0.17379697775795655,30.79
3756,terrence ross,rosste01,2016,4068,2082,0.873622118,-0.132785603,0.740836515,-0.913214954,1.018246678,0.105031724,0.510212856,0.092181944,0.602394801,3.499231779,3.714738029,-0.21550625,0.82633326,-0.264523645,0.561809614,-0.694463506,1.0,0.44448358716185515,0.4829226706829649,0.2501552915729738,41.03
3757,terrence ross,rosste01,2017,4030,1955,0.971510446,0.315849427,1.287359873,3.003822357,-1.080126097,1.92369626,1.448931318,0.049023173,1.497954491,4.269374323,4.269374323,0.0,1.356832887,0.191080604,1.547913492,0.481028547,1.0,0.5020084671915237,0.5329815720387597,0.2790712056353609,45.79
3758,terrence ross,rosste01,2018,1278,600,-1.191992354,1.178345818,-0.013646536,-0.737744344,0.194645582,-0.543098762,-1.132492265,1.072455749,-0.060036516,0.828992489,0.828992489,0.0,-0.854193788,1.025784103,0.171590316,0.667475873,1.0,0.4217199424754163,0.4458948942846187,0.1498979944827227,36.28
3759,terrence ross,rosste01,2019,4766,2296,2.143928735,-0.985439673,1.158489062,-4.050624671,2.544232737,-1.506391934,0.993681612,-0.329349363,0.664332249,4.016351756,3.716995269,0.299356487,1.177638983,-0.602568446,0.575070537,0.156106861,1.0,0.445257169967558,0.48638477447602607,0.26957117364749483,41.68
3760,terrence ross,rosste01,2020,4254,2024,1.543636742,-1.227415503,0.316221239,-1.884071101,2.240532599,0.356461498,0.958941532,-0.60767205,0.351269482,3.200569453,2.505424744,0.695144709,1.759271258,-0.669460074,1.089811184,-0.077106681,1.0,0.5703417983849157,0.5626626893120363,0.2867299929267896,49.66
3761,terrence ross,rosste01,2021,2813,1347,-0.347789886,-1.315407737,-1.663197624,-2.333454676,0.336667753,-1.996786923,-0.66115977,-1.028169837,-1.689329607,0.728870568,0.728870568,0.0,-0.803477913,-1.486562075,-2.290039988,-0.008854135,1.0,0.3059314112837747,0.39030492573161235,0.1607526781987873,30.13
3762,terrence ross,rosste01,2022,3051,1448,-1.066918988,-3.115733709,-4.182652697,-4.082186722,-3.684151209,-7.766337931,-1.658261505,-3.405583238,-5.063844743,-1.710856968,-1.710856968,0.0,-2.727392598,-3.782813355,-6.510205953,0.085343159,1.0,0.03193389930876317,0.16619813567022906,0.05453633812159489,8.79
3766,terry rozier,roziete01,2019,4100,1953,-0.593549436,0.190730232,-0.402819204,-5.698190716,0.599767329,-5.098423387,-1.711652332,0.253893266,-1.457759066,1.289092525,0.828167268,0.460925257,-0.793982641,0.446233404,-0.347749236,-1.411015428,1.0,0.3914240009524464,0.3677667069236846,0.16717299533123736,32.65
3767,terry rozier,roziete01,2020,4356,2164,0.376000073,-1.022970853,-0.64697078,-4.836970064,-3.20322718,-8.040197244,-0.606098351,-1.510001745,-2.116100096,0.694536135,0.694536135,0.0,-0.452982173,-1.719050176,-2.17203235,-0.778395803,1.0,0.28500350143484876,0.33096756439054725,0.14484967140578603,26.72
3768,terry rozier,roziete01,2021,4947,2383,2.435872989,-0.544563516,1.891309472,2.954077667,-3.442621116,-0.488543449,2.739823783,-1.184221702,1.555602081,5.221274239,5.221274239,0.0,2.826237814,-0.751297221,2.074940594,-0.260508344,1.0,0.5327528659220334,0.5362038865906902,0.3148114155244144,47.96
3769,terry rozier,roziete01,2022,5174,2458,3.156061369,0.377034252,3.533095621,0.433959608,-0.441178921,-0.007219312,2.748444735,0.244039324,2.992484059,7.158162425,7.158162425,0.0,3.725468258,0.756692026,4.482160285,-0.601611787,1.0,0.6731792723272934,0.6165209598129355,0.3875341767472108,58.05
3788,d'angelo russell,russeda01,2018,2649,1234,-0.374915208,-3.2712299,-3.646145108,-1.526047368,-3.655772796,-5.181820164,-0.581879537,-3.528933665,-4.110813202,-0.869890198,-0.869890198,0.0,-0.073175953,-3.569966783,-3.643142736,1.521397825,1.0,0.23902261892546797,0.2633634340008605,0.10333371797008935,21.42
3789,d'angelo russell,russeda01,2019,5545,2596,2.707440061,-0.781087172,1.926352888,0.254384375,-1.160133786,-0.905749411,2.391975114,-0.908027662,1.483947452,5.652608958,6.180959451,-0.528350494,2.786389275,-1.031433598,1.754955677,0.872389499,1.0,0.5654950182171,0.585418486055209,0.36410702732043293,52.26
3790,d'angelo russell,russeda01,2020,3169,1452,3.31069121,-3.60003901,-0.2893478,0.229492287,-3.208683054,-2.979190767,3.021882855,-3.724103668,-0.702220813,1.538416787,1.538416787,0.0,3.296387537,-3.148445767,0.14794177,1.673350306,1.0,0.4203403923064369,0.4099988610724009,0.1765341700771687,35.55
3791,d'angelo russell,russeda01,2021,2596,1196,1.959853455,-3.001809597,-1.041956142,0.947701497,-3.09772511,-2.150023613,1.939902071,-3.17959306,-1.239690989,0.933453149,0.933453149,0.0,2.519918466,-2.399729274,0.120189192,1.299887354,1.0,0.4187214313069102,0.37995600985601163,0.15382009369798205,33.8
3792,d'angelo russell,russeda01,2022,4849,2273,2.357525596,-0.887743895,1.469781701,1.807946854,-0.119085572,1.688861283,2.345835439,-0.790147505,1.555687934,5.03772224,4.814568928,0.223153313,2.872717601,-0.244162774,2.628554826,0.724906689,1.0,0.6780578863678477,0.6434504225961467,0.3695036859615176,58.79
3796,domantas sabonis,sabondo01,2019,3992,1934,1.177204294,0.452176765,1.629381059,-0.325536969,0.926248337,0.600711368,0.931713864,0.53042767,1.462141534,4.165563647,4.003728473,0.161835173,0.828445967,0.978557211,1.807003178,0.15990403,1.0,0.5688348579129298,0.584077717437153,0.3026908619232295,50.8
3797,domantas sabonis,sabondo01,2020,4454,2159,1.036256594,-0.010800927,1.025455667,2.129670018,0.520061992,2.64973201,1.318480248,0.061371012,1.37985126,4.523728782,4.523728782,0.0,1.395318965,0.541880285,1.93719925,-0.569927539,1.0,0.5247176533389577,0.5263799819309807,0.2886212450860175,46.63
3798,domantas sabonis,sabondo01,2021,4746,2231,0.576381106,0.518913471,1.095294577,-2.742962624,-0.297906241,-3.040868865,-0.095118207,0.384046883,0.288928676,3.463198727,3.463198727,0.0,0.345817038,1.430687369,1.776504408,0.120249787,1.0,0.5153434365716685,0.465400924220975,0.24880238795382567,43.0
3799,domantas sabonis,sabondo01,2022,4414,2136,1.707125715,1.851188184,3.558313899,-0.375537074,3.095465087,2.719928014,1.374353032,2.280796547,3.655149578,7.026810932,7.026810932,0.0,1.573195074,1.801319944,3.374515018,0.377167223,1.0,0.6085642124729144,0.6535618273485295,0.3826024293542837,56.89
3879,collin sexton,sextoco01,2021,4374,2115,0.595753933,-2.668520328,-2.072766396,-1.293320282,-3.064668856,-4.357989139,0.403231461,-2.885146803,-2.481915342,0.289322452,0.289322452,0.0,0.143915771,-2.350039514,-2.206123742,0.013800421,1.0,0.2830147624403101,0.3105196707231136,0.12963544369454377,25.5
3884,landry shamet,shamela01,2021,3376,1609,-0.595001244,-0.167961961,-0.762963204,-0.422705448,-1.284809459,-1.707514907,-0.657063421,-0.40735729,-1.064420711,1.381015637,1.234724345,0.146291292,0.202341003,-1.185111564,-0.982770561,-0.406114261,1.0,0.35437970333646424,0.3897530537102351,0.17062435745588217,32.17
3885,landry shamet,shamela01,2022,3444,1629,0.014484061,-0.685379599,-0.670895538,-4.47333067,2.236282793,-2.237047877,-0.952293978,-0.150386765,-1.102680743,1.339853384,1.685865659,-0.346012276,-1.087129757,-0.77391464,-1.861044397,0.124107701,1.0,0.3031451446086698,0.38761444118764876,0.1690788719095568,30.13
3889,iman shumpert,shumpim01,2014,3740,1962,-0.948338879,0.077432834,-0.870906046,2.144208471,4.53349439,6.677702861,-0.361584538,1.048552417,0.686967879,3.427341462,3.427341462,0.0,-0.023199624,1.977589388,1.954389764,-0.365377223,1.0,0.5257204708692,0.48765003326552814,0.24745608446581546,44.19
3890,iman shumpert,shumpim01,2015,4330,2240,0.185417918,1.440422549,1.625840467,1.938562049,2.097686435,4.036248485,0.521047186,1.666404366,2.187451552,5.669009346,3.644613351,2.024395994,1.131398233,1.773132931,2.904531164,-0.162130205,1.0,0.5811474611342372,0.5715222363262619,0.3316221604671399,51.52
3891,iman shumpert,shumpim01,2016,3324,1683,-1.041256235,0.698357371,-0.342898864,-1.539614932,1.906445484,0.366830552,-1.267919698,0.965393444,-0.302526254,2.081103047,2.082694591,-0.001591544,-0.691439162,0.924487479,0.233048317,-0.083391473,1.0,0.42530512676812854,0.43234049918412626,0.19690996853065384,37.08
3892,iman shumpert,shumpim01,2017,4508,2212,-0.988737459,0.90134364,-0.087393819,-2.635520123,0.347304576,-2.288215547,-1.441055962,0.847272483,-0.593783479,2.446725052,1.818027036,0.628698016,-1.033133247,0.717064941,-0.316068306,0.043269354,1.0,0.3932721243988064,0.41606015867947765,0.2106376797943205,35.62
3894,iman shumpert,shumpim01,2019,3432,1590,-1.574725977,1.277995495,-0.296730482,0.314366229,-0.739137822,-0.424771594,-1.306332986,0.936756298,-0.369576688,1.907763707,1.799501336,0.108262371,-0.937524102,0.735959857,-0.201564246,0.066482191,1.0,0.3999517779944999,0.4285925959466891,0.19040173768674018,35.83
3901,pascal siakam,siakapa01,2019,7149,3439,0.897082857,0.730980629,1.628063486,2.818115347,3.227452049,6.045567396,1.305769171,1.249779966,2.555549138,9.320981822,7.303221522,2.017760299,1.42902994,1.501100607,2.930130547,-0.355705389,1.0,0.6991689772669983,0.7105172465357399,0.5624877514879769,66.93
3902,pascal siakam,siakapa01,2020,5333,2528,-0.661593049,0.10240999,-0.559183059,1.619202807,4.720783438,6.339986245,-0.24909741,0.996857152,0.747759742,4.495235724,4.395211852,0.100023872,0.620030359,1.034749563,1.654779923,-0.049793252,1.0,0.559066833321751,0.54015291280273,0.31630658342014595,49.13
3903,pascal siakam,siakapa01,2021,4158,2006,0.278819673,-0.995276797,-0.716457124,4.35882007,0.43195558,4.79077565,1.170767582,-0.750024748,0.420742833,3.231959266,3.231959266,0.0,1.146019344,-0.012651282,1.133368062,-0.409894081,1.0,0.4778257450061462,0.47276891091827744,0.24012022848321637,41.65
3904,pascal siakam,siakapa01,2022,5668,2838,1.359428489,0.015766048,1.375194537,3.635445521,-0.958785767,2.676659754,1.913557096,-0.196050633,1.717506463,6.407250944,6.100235421,0.307015522,2.152669572,0.869061297,3.021730869,-0.934981834,1.0,0.705581239891195,0.6543045839049265,0.4312083788696447,61.78
3912,ben simmons,simmobe01,2020,4248,2017,0.364985015,2.554869296,2.919854311,-1.973265911,1.361711016,-0.611554895,-0.114935099,2.435929687,2.320994588,5.271778758,5.271778758,0.0,0.876350992,3.427445682,4.303796674,1.043911044,1.0,0.7290517726545249,0.6368855479685159,0.3483784342651739,59.93
3913,ben simmons,simmobe01,2021,4828,2279,0.064009982,1.715571551,1.779581534,3.160097687,2.048328877,5.208426564,0.694046221,1.843492989,2.53753921,6.243365614,4.748276254,1.49508936,0.316666461,2.298513256,2.615179717,0.871617138,1.0,0.5642679947347693,0.591091008495656,0.3531870468846878,52.16
3931,kyle singler,singlky01,2014,4719,2337,0.470215324,-0.33782124,0.132394084,-1.904997228,-0.512356328,-2.417353556,-0.010128283,-0.338462603,-0.348590886,2.861810807,2.861810807,0.0,0.056505404,-0.15590241,-0.099397006,-0.049546829,1.0,0.4059117568112167,0.4297656346664088,0.22622256614245229,36.99
3932,kyle singler,singlky01,2015,3492,1743,-1.16287647,-0.646572014,-1.809448484,-0.869227892,-1.823935765,-2.693163658,-1.194105034,-0.919992282,-2.114097315,0.582893098,0.582893098,0.0,-1.189818885,-0.796706774,-1.986525659,-0.162331702,1.0,0.295825130253629,0.33107951339588515,0.14065790133840494,27.03
3933,kyle singler,singlky01,2016,2138,1028,-1.513282992,-1.467178003,-2.980460995,-5.163703619,-0.639432106,-5.803135725,-2.430257137,-1.414010293,-3.84426743,-0.587808773,-0.365642777,-0.222165996,-2.636869148,-1.124018238,-3.760887386,-0.020045031,1.0,0.19231682068088185,0.23436857823138577,0.0967025128739652,18.42
3947,marcus smart,smartma01,2017,6044,2937,-0.61220272,1.380599103,0.768396384,-2.799690488,3.566023662,0.766333174,-1.133303997,1.926559811,0.793255814,5.365513794,4.49364116,0.871872634,-0.570037961,1.886022721,1.31598476,0.629980053,1.0,0.48847878458770666,0.49359118639344096,0.3202270604712763,44.83
3948,marcus smart,smartma01,2018,4242,2063,-0.683171147,2.05135401,1.368182863,-0.928802186,3.268370789,2.339568603,-0.766407708,2.379516165,1.613108457,4.706808385,2.898186536,1.808621849,-0.974633961,2.0875838,1.11294984,0.85568545,1.0,0.5719615649512707,0.6473019692819808,0.3545942227701427,54.59
3949,marcus smart,smartma01,2019,4714,2232,-0.105312112,2.489098837,2.383786725,0.837097555,0.894537,1.731634555,0.094095312,2.26768339,2.361778703,5.852262112,5.836672785,0.015589327,0.732227243,3.032177924,3.764405166,0.464089581,1.0,0.6944395216261458,0.6393932186617282,0.37235286289614344,59.33
3950,marcus smart,smartma01,2020,5363,2567,1.237090387,1.708695413,2.9457858,-0.039194223,2.368104244,2.328910021,1.002447117,1.904355408,2.906802525,7.514981956,5.357300118,2.157681837,1.819071674,2.463578614,4.282650288,0.427789617,1.0,0.6615407534063237,0.611731638111197,0.4009313886978563,57.77
3951,marcus smart,smartma01,2021,3707,1764,0.629180577,0.0691005,0.698281077,2.481187339,-1.030055453,1.451131886,1.034819978,-0.143223115,0.891596863,3.303962039,3.226982308,0.076979732,1.388884371,0.787961983,2.176846354,1.20554502,1.0,0.5386975911676349,0.49908813419723996,0.24282365788410087,44.99
3952,marcus smart,smartma01,2022,6273,3056,0.955078152,1.713406489,2.668484641,2.084175896,1.007137212,3.091313108,1.222840849,1.605841835,2.828682684,8.848568734,7.100023006,1.748545728,1.647124441,2.245024696,3.892149137,1.188978908,1.0,0.6387606666792714,0.6073649906858877,0.4510024839357579,58.0
3995,tony snell,snellto01,2014,2454,1277,-2.149855776,-0.616852597,-2.766708374,-4.828492943,-1.417759295,-6.246252238,-2.823525848,-0.873664697,-3.697190545,-0.618109712,-0.514389269,-0.103720444,-4.032089109,-1.209424178,-5.241513287,-0.616926416,1.0,0.10594374252547384,0.2425897022504141,0.09556482822719463,15.46
3996,tony snell,snellto01,2015,3062,1552,-0.219348922,-0.078041171,-0.297390092,0.17881341,1.133358069,1.31217148,-0.201061686,0.152916063,-0.048145623,2.118405738,2.377073067,-0.25866733,-0.306759965,-0.777671245,-1.08443121,-0.133780158,1.0,0.41813913212147047,0.5358714682718717,0.237972650699961,41.72
3997,tony snell,snellto01,2016,2669,1301,-2.616740614,-0.2888438,-2.905584414,-0.676175198,6.110217634,5.434042437,-2.368173956,1.030044467,-1.338129489,0.935556783,0.935556783,0.0,-2.519282098,-0.361565211,-2.880847309,-0.166900626,1.0,0.2680198553905807,0.4118989763408085,0.16928898484113544,29.73
3998,tony snell,snellto01,2017,5014,2521,-0.592444958,-1.286513881,-1.87895884,0.524467048,-2.971743595,-2.447276547,-0.398872711,-1.708898475,-2.107771186,0.830843236,0.699467445,0.131375791,-0.855686669,-1.437221673,-2.292908343,-0.285548429,1.0,0.2779521378301393,0.33143312362545574,0.1499674829710813,26.6
3999,tony snell,snellto01,2018,4454,2187,-1.476574605,-1.476726568,-2.953301173,0.298552065,-3.223576705,-2.92502464,-1.22979933,-1.904465182,-3.134264512,-0.443113581,-0.171759664,-0.271353917,-1.390509264,-1.891698819,-3.282208083,-0.479475139,1.0,0.22024082553684932,0.27405545385939495,0.10213526525170245,21.09
4000,tony snell,snellto01,2019,2913,1332,-0.222271356,-1.489591254,-1.711862611,0.180964686,0.177056225,0.358020911,-0.181996799,-1.310432046,-1.492428845,0.856526158,0.940607074,-0.084080916,-0.427728406,-1.611752874,-2.03948128,-0.688412209,1.0,0.3512831240378151,0.43899453357206064,0.1811181344393537,34.16
4001,tony snell,snellto01,2020,3365,1641,0.372157275,-1.707544863,-1.335387588,-2.67337903,-1.223913901,-3.89729293,-0.211886681,-1.678054789,-1.88994147,0.712551555,0.712551555,0.0,-0.871691372,-1.926862054,-2.798553426,-1.06663747,1.0,0.2733005772674555,0.37797001324041796,0.160078689858208,28.42
4002,tony snell,snellto01,2021,2186,1058,-0.992170366,-2.071543584,-3.06371395,-0.854823943,-0.534387147,-1.38921109,-1.08003273,-1.872349759,-2.952382489,-0.112674897,0.43832286,-0.550997757,-1.943120865,-2.954251762,-4.897372627,-1.042381327,1.0,0.1260193660185912,0.284222072957391,0.1145419770531379,18.25
4003,tony snell,snellto01,2022,1708,823,-2.296930511,-1.262811191,-3.559741703,-1.634125351,-1.350205056,-2.984330407,-2.29982845,-1.308051996,-3.607880447,-0.360657465,-0.360657465,0.0,-2.14474461,-2.208742973,-4.353487583,-0.321894732,1.0,0.15774718151961797,0.24758184898924104,0.10523117779769761,17.83
4023,nik stauskas,stausni01,2017,4549,2188,-0.383281235,-2.423732931,-2.807014166,1.264750936,-0.137138065,1.127612871,0.001626535,-2.084605124,-2.082978589,0.744167416,0.744167416,0.0,-0.6233689,-2.21139285,-2.834761751,-0.058006161,1.0,0.24634283886653957,0.33281894992093913,0.1467131366400897,25.39
4024,nik stauskas,stausni01,2018,1089,523,-1.11391433,-1.931390716,-3.045305046,-3.51911875,0.874140902,-2.644977848,-1.653493122,-1.431615639,-3.085108761,-0.085921734,-0.085921734,0.0,-1.641330734,-2.497111344,-4.138442079,-0.298232344,1.0,0.17029197228102255,0.2768031019702417,0.11554645624758302,19.65
4025,nik stauskas,stausni01,2019,2142,1015,-0.500910964,-3.01101411,-3.511925074,-6.142987286,-3.130783553,-9.273770839,-1.733111749,-3.201755217,-4.934866966,-1.132532907,-1.132532907,0.0,-1.486063307,-4.005373282,-5.491436589,0.122654559,1.0,0.09136433736855726,0.17340757786378364,0.07625020002725111,11.84
4030,lance stephenson,stephla01,2014,6660,3457,0.172919384,-0.858698488,-0.685779104,1.001808983,-0.190860267,0.810948715,0.388208982,-0.826638579,-0.438429597,4.090422723,3.571057442,0.519365281,-0.496561653,-0.209890024,-0.706451677,0.250999938,1.0,0.44459869011480607,0.5096927281967615,0.3268227070103074,43.96
4031,lance stephenson,stephla01,2015,3104,1573,-3.123292345,-2.731699502,-5.854991847,-4.036222786,0.088027745,-3.948195042,-3.435665861,-2.331418649,-5.76708451,-2.429970167,-2.429970167,0.0,-3.581197408,-1.997386445,-5.578583853,0.341594389,1.0,0.09490861228706464,0.13957822823295168,0.030290019388666094,9.55
4032,lance stephenson,stephla01,2016,2960,1467,-0.084262057,-2.916258924,-3.00052098,0.896669015,-1.88426418,-0.987595164,0.143336109,-2.879909729,-2.73657362,0.025275024,0.012146224,0.013128799,-0.896619539,-2.766940365,-3.663559904,-0.068088962,1.0,0.19799446971010481,0.2962850934412369,0.11972147024128346,21.53
4034,lance stephenson,stephla01,2018,4054,1999,-0.351591721,-2.412036495,-2.763628216,0.410315292,-4.741417804,-4.331102511,-0.232720337,-3.063407766,-3.296128103,-0.559191826,-0.493526263,-0.065665563,-0.515026939,-2.997841672,-3.512868611,-0.162552549,1.0,0.20678512426966497,0.26500780061479245,0.0977769700463765,20.14
4035,lance stephenson,stephla01,2019,2490,1123,-1.081390159,-2.305323511,-3.38671367,-1.050864876,-0.672911578,-1.723776454,-1.110667412,-2.10793094,-3.218598352,-0.270194545,-0.270194545,0.0,-1.695466283,-2.559322842,-4.254789125,0.648699413,1.0,0.19620576857193353,0.3232097566923054,0.13035325834089398,22.74
4036,lance stephenson,stephla01,2022,1717,814,-0.707620349,-5.476817038,-6.184437388,-0.182800588,-3.091818898,-3.274619487,-0.642635611,-5.268125713,-5.910761324,-1.312600307,-1.312600307,0.0,-0.671132384,-5.59112926,-6.262261644,-0.021716891,1.0,0.05103764477339037,0.13074405012802268,0.07643829182124029,8.73
4062,jared sullinger,sullija01,2014,4052,2041,0.145042067,0.801284456,0.946326523,1.348684063,1.739916053,3.088600116,0.474022613,1.05048305,1.524505663,4.454046524,4.454046524,0.0,0.041840624,0.678558374,0.720398998,0.063050455,1.0,0.4537349809471446,0.5344656970109642,0.2860049421695004,44.21
4063,jared sullinger,sullija01,2015,3339,1646,0.862282468,0.688650292,1.55093276,-0.202980773,-0.403885132,-0.606865904,0.70522248,0.489939947,1.195162427,3.324432324,3.057393732,0.267038592,0.896822205,0.506564886,1.403387091,0.093233825,1.0,0.5922929337565216,0.619267765436362,0.2923106867782227,52.74
4064,jared sullinger,sullija01,2016,4129,1996,-1.402928272,2.082582098,0.679653826,2.852472736,-0.560210474,2.292262262,-0.599283061,1.603961357,1.004678296,3.805602839,4.010371686,-0.204768847,-0.307428294,1.742570144,1.43514185,-0.369352327,1.0,0.544972862606021,0.5559499241736587,0.287824191515068,48.48
4079,jayson tatum,tatumja01,2020,6145,2955,3.513894099,1.271051233,4.784945332,2.071568178,5.047582745,7.119150923,3.404007194,2.104405389,5.508412583,12.54958339,9.158698975,3.390884416,4.096688401,1.938681284,6.035369685,-0.156785846,1.0,0.7637865464586637,0.757153258483219,0.5899614631147233,71.78
4080,jayson tatum,tatumja01,2021,5130,2475,3.855182618,-1.402187139,2.452995478,4.288089817,-0.971076037,3.31701378,4.165683448,-1.386975963,2.778707485,6.970027845,6.497017898,0.473009946,4.589649917,-1.050019736,3.539630181,-0.347953031,1.0,0.6181962909532448,0.6045715380719394,0.38047044109226524,55.37
4081,jayson tatum,tatumja01,2022,7561,3714,3.435299679,0.951940919,4.387240597,5.19868792,4.00609627,9.204784189,3.957832875,1.587377649,5.545210524,15.816352,13.20385258,2.612499419,4.425142331,1.450442705,5.875585036,0.371290848,1.0,0.7544654262710524,0.7592101448294717,0.7126161601242473,74.58
4170,klay thompson,thompkl01,2014,6358,3125,1.135314984,0.435264363,1.570579347,4.419548086,1.686319792,6.105867877,1.861229194,0.670803571,2.532032765,8.452283851,8.268856917,0.183426934,1.946029343,1.595694545,3.541723888,0.319927462,1.0,0.6183184284345784,0.5907832159608266,0.4361234985968423,56.24
4171,klay thompson,thompkl01,2015,6643,3216,3.472986309,0.586362908,4.059349217,5.771474102,0.347573714,6.119047816,4.020361765,0.512033989,4.532395754,12.05876216,10.25668225,1.802079912,4.330160793,0.614944941,4.945105734,0.773957109,1.0,0.7001854346679368,0.7025970622742241,0.5715329986476634,66.89
4172,klay thompson,thompkl01,2016,7376,3515,2.980638916,-0.693821302,2.286817614,3.688903683,0.843452595,4.532356278,3.145594316,-0.45505956,2.690534757,9.946248502,7.000910776,2.945337726,3.636719959,-0.134146095,3.502573865,0.831492381,1.0,0.6160345915828246,0.5996429666517324,0.4922161710470482,57.89
4173,klay thompson,thompkl01,2017,6833,3245,1.002166308,0.533678252,1.535844561,3.66123597,1.82966739,5.49090336,1.486773492,0.769969803,2.256743295,8.338762225,7.115043216,1.223719008,2.788562859,0.813378114,3.601940974,0.137238551,1.0,0.621831223308595,0.5753954215157472,0.4318611946802332,55.69
4174,klay thompson,thompkl01,2018,6908,3300,1.295884379,-0.316048241,0.979836138,2.022978514,1.481797641,3.504776156,1.444132401,0.000404606,1.444537007,7.101802065,5.90203368,1.199768385,2.465768223,0.154979526,2.620747749,0.29730394,1.0,0.5645928087629333,0.5299957067836691,0.38541806027113523,50.68
4175,klay thompson,thompkl01,2019,7344,3470,0.884373525,-0.251497634,0.63287589,0.457243299,-3.344174209,-2.886930909,0.739507165,-0.92770635,-0.188199186,4.542051045,3.907496028,0.634555016,1.977697699,-0.35269971,1.624997988,0.038292232,1.0,0.506505231156737,0.4387310139462514,0.28930917615340757,42.68
4176,klay thompson,thompkl01,2022,3611,1733,1.213871687,-1.316122694,-0.102251007,-0.066274122,-2.747805586,-2.814079709,0.979911644,-1.750901175,-0.770989531,1.760982213,1.219926427,0.541055786,2.151284039,-1.309756911,0.841527128,0.124990572,1.0,0.46080105309422936,0.40615491129533304,0.1848906526291501,37.13
