,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,multiplier,pt_rating,raptor_rating,war_rating,total_score
2619,damian lillard,lillada01,2022,2186,1056,4.241353743,-1.693415572,2.547938171,2.10429832,-1.103867094,1.000431226,4.151001964,-1.620161798,2.530840165,2.866409561,2.866409561,0.0,4.689392686,-2.163773227,2.525619459,0.746725798,1.0,0.6511446935577774,0.6621608792844185,0.24903475498955946,55.47
2620,jeremy lin,linje01,2014,4615,2231,0.616764161,1.28953991,1.906304071,-4.214902976,2.177078786,-2.03782419,-0.418840658,1.542902938,1.12406228,4.469710129,4.308220343,0.161489786,-0.304495416,1.533143249,1.228647833,1.32223094,1.0,0.5219362822562759,0.5220760185053938,0.2865930507730515,46.32
2621,jeremy lin,linje01,2015,3862,1907,0.964613886,0.605150189,1.569764075,0.235088223,-0.677106662,-0.442018439,0.911343518,0.442456118,1.353799636,4.012350409,4.012350409,0.0,0.525728035,0.388136747,0.913864782,0.469597437,1.0,0.5049435866969116,0.5351223948665953,0.26942093833471126,45.74
2622,jeremy lin,linje01,2016,4536,2237,-0.533204992,2.038343548,1.505138556,-3.028874888,3.337153951,0.308279062,-1.103334306,2.417739592,1.314405286,4.694351213,3.927730335,0.766620878,-0.944237739,1.68018156,0.735943821,0.318061597,1.0,0.5944068166977681,0.6394623116482702,0.3540329596359573,55.12
2623,jeremy lin,linje01,2017,1951,883,2.700946553,2.331890636,5.032837189,-1.264462752,0.36540508,-0.899057672,2.130275335,2.096298213,4.226573547,3.199353837,3.199353837,0.0,1.60647831,1.446917117,3.053395427,1.759003454,1.0,0.6824842779198022,0.768088334551239,0.26278562093265384,60.97
2625,jeremy lin,linje01,2019,3236,1463,-0.765227099,0.691757701,-0.073469398,-6.103109537,1.707800048,-4.395309489,-1.90746227,0.967305999,-0.940156272,1.381790206,1.606885896,-0.22509569,-1.386080464,0.051334654,-1.33474581,1.030120401,1.0,0.38355854039269444,0.4048527136408316,0.1706534395664783,33.83
2628,nassir little,littlna01,2022,2232,1088,-0.277946486,0.949484671,0.671538185,1.194230036,1.923305774,3.11753581,0.037707561,1.275729745,1.313437307,2.249052743,2.249052743,0.0,0.168385813,0.561540233,0.729926047,-0.290465024,1.0,0.4950141609686199,0.532830289898918,0.20321583880645572,43.62
2643,kevon looney,looneke01,2021,2476,1161,-1.771158621,1.73454162,-0.036617001,3.299568107,1.536623131,4.836191238,-0.811845892,1.746490396,0.934644504,2.150976215,2.150976215,0.0,-2.481399936,1.948801185,-0.532598751,-1.461701606,1.0,0.42686023889305735,0.5113193194720952,0.1995334393892573,40.17
2644,kevon looney,looneke01,2022,4516,2180,-0.919352587,3.067284444,2.147931857,3.558971446,-0.516677035,3.04229441,-0.06436488,2.415500501,2.351135621,5.703890427,3.763678841,1.940211586,-0.530944569,2.983694106,2.452749537,-0.666090255,1.0,0.588016039484917,0.5917593338713241,0.3329318119705623,52.56
2700,trey lyles,lylestr01,2018,2868,1391,1.226551813,0.071635043,1.298186856,-1.554658855,0.222864654,-1.331794201,0.670215541,0.144500295,0.814715836,2.52515009,2.52515009,0.0,1.550722799,-0.990499839,0.56022296,-0.183767354,1.0,0.4858532074683779,0.5045087834475334,0.21358224074192014,42.48
2701,trey lyles,lylestr01,2019,2370,1128,-3.312056992,-0.948020186,-4.260077178,-3.327759342,1.154660444,-2.173098897,-3.561724153,-0.602681945,-4.164406098,-0.815563158,-0.779192867,-0.036370291,-2.010036979,-1.428596046,-3.438633025,0.164163808,1.0,0.2699859867810527,0.22175329330740284,0.08815120470991208,20.64
2702,trey lyles,lylestr01,2020,2669,1271,-1.261187845,-1.535803961,-2.796991806,2.31177848,-1.699887131,0.611891348,-0.596569939,-1.633102663,-2.229672602,0.337169032,0.337169032,0.0,-0.650184149,-1.480454054,-2.130638204,-0.074035518,1.0,0.40871337929562235,0.39794804621765256,0.15771828025894985,34.19
2704,trey lyles,lylestr01,2022,3228,1537,-0.606174966,-1.427441423,-2.033616389,-0.115617644,-1.77593369,-1.891551335,-0.471046659,-1.547108502,-2.018155161,0.571830151,0.571830151,0.0,-0.703956003,-1.765904044,-2.469860048,0.112196051,1.0,0.3545107789222551,0.37799857876078513,0.15426678287792994,31.33
2706,shelvin mack,macksh01,2014,3225,1608,1.077862232,0.071116045,1.148978277,1.903746959,-1.789631757,0.114115202,1.332437075,-0.312265982,1.020171093,3.109258605,2.391691869,0.717566736,1.317768047,-1.296505145,0.021262902,-0.738388476,1.0,0.45675893395156364,0.516176222539195,0.23551328682479775,42.37
2707,shelvin mack,macksh01,2015,1858,932,0.119756531,-2.200574527,-2.080817996,-3.095873496,0.321503796,-2.7743697,-0.58202774,-1.837587844,-2.419615584,0.157336736,0.116186621,0.041150115,-0.471652247,-2.168383143,-2.64003539,-0.554932636,1.0,0.31309607940793704,0.32083684729893686,0.12467988364783295,26.89
2708,shelvin mack,macksh01,2016,2064,1058,-0.765058429,0.855674849,0.090616421,0.986419601,1.181247681,2.167667281,-0.443438643,0.924085531,0.480646888,1.780029789,1.780029789,0.0,-0.531382677,1.285402005,0.754019328,-0.298540958,1.0,0.49631477034945726,0.4855376013024813,0.18560581643227175,41.46
2709,shelvin mack,macksh01,2017,2661,1360,-1.733340656,-2.544546103,-4.277886758,-2.015854205,-0.951539079,-2.967393284,-1.902703763,-2.420815932,-4.323519695,-1.087300111,-1.041711997,-0.045588114,-1.367700102,-0.964873999,-2.3325741,-0.776020743,1.0,0.39563223585158563,0.25526101772367576,0.09353822271857276,26.75
2710,shelvin mack,macksh01,2018,2779,1365,0.251968133,-0.231208524,0.020759609,-1.016835437,1.529748487,0.512913051,0.046016324,0.152670251,0.198686575,2.031179847,2.031179847,0.0,-0.903290897,-0.376554569,-1.279845465,-1.079781694,1.0,0.4251744026512691,0.5164781335754706,0.21453909713688296,40.68
2711,shelvin mack,macksh01,2019,2547,1246,-2.158388735,-1.678133504,-3.836522239,-4.928082552,-2.626011885,-7.554094437,-2.82374715,-2.007175374,-4.830922524,-1.322597655,-1.322597655,0.0,-3.084314603,-1.165656196,-4.249970799,-1.433529686,1.0,0.22618815285830363,0.1839030094183564,0.06911399392842626,17.11
2753,lauri markkanen,markkla01,2020,3162,1492,-0.788540493,-2.72250549,-3.511045983,-1.836481505,1.055959386,-0.780522119,-0.997079013,-2.112934019,-3.110013032,-0.275543734,-0.275543734,0.0,-0.854296551,-1.341603036,-2.195899587,0.55707283,1.0,0.33707152682614244,0.2816304025907412,0.10842687364686127,25.91
2754,lauri markkanen,markkla01,2021,2765,1317,0.091611968,-0.928834668,-0.8372227,-2.942402343,-0.571655863,-3.514058205,-0.518261711,-0.912788695,-1.431050406,0.88891285,0.88891285,0.0,0.289780553,-1.557517776,-1.267737222,0.303820536,1.0,0.3871758143600494,0.37697570775385647,0.15214777541322952,32.46
2755,lauri markkanen,markkla01,2022,3823,1878,0.845238782,-0.433709081,0.411529702,4.387483943,-2.292696603,2.09478734,1.6420295,-0.888950968,0.753078533,3.351907281,3.351907281,0.0,1.21862568,-0.040394905,1.178230775,-0.136665348,1.0,0.5192146563146275,0.5010085104974633,0.24462381878700554,44.37
2768,cody martin,martico01,2022,3908,1866,0.069717939,1.515647841,1.58536578,1.337645265,-1.765387689,-0.427742424,0.319841826,0.946465149,1.266306975,3.793804589,3.793804589,0.0,0.700189664,1.421259942,2.121449606,-0.780766823,1.0,0.5701317256743829,0.5301538420629798,0.2612153766512965,47.79
2828,ray mccallum,mccalra01,2014,1760,897,-2.947545303,0.381792554,-2.565752749,-0.886636702,-0.986901475,-1.873538177,-2.69313346,0.148798236,-2.544335225,0.091930537,0.091930537,0.0,-3.442100659,-0.726688597,-4.168789256,-2.233566549,1.0,0.27668461769384,0.3765050885135818,0.146668956517849,28.16
2829,ray mccallum,mccalra01,2015,2930,1436,-0.626444425,-1.181144341,-1.807588767,-1.26629662,-4.937387653,-6.203684273,-0.800101747,-1.994295275,-2.794397022,-0.032226258,-0.032226258,0.0,-1.782239763,-2.334112591,-4.116352354,-0.887668647,1.0,0.25674129403863943,0.3295090426815154,0.12931876814700238,25.22
2835,patrick mccaw,mccawpa01,2020,1926,908,-3.363125612,-0.533914928,-3.897040539,-3.215173004,-0.239247537,-3.454420541,-3.554301815,-0.547447585,-4.1017494,-0.621566958,-0.621566958,0.0,-3.922561269,-0.298332649,-4.220893917,-0.757633242,1.0,0.22775778820579748,0.2253114558887557,0.0954350218309536,19.38
2840,cj mccollum,mccolcj01,2015,2302,1139,1.045456168,0.200700037,1.246156206,2.187184669,4.232697445,6.419882114,1.314260558,1.038424342,2.352684899,3.007713569,2.281976406,0.725737163,1.369302793,0.728905307,2.098208101,0.336630088,1.0,0.5688770970736631,0.5918473146169374,0.23170065816622826,49.32
2841,cj mccollum,mccolcj01,2016,6586,3222,2.287349873,0.121391038,2.408740911,2.559466462,2.847514403,5.406980865,2.43833366,0.70981828,3.14815194,9.736892795,8.315782933,1.421109862,2.726996306,1.123970659,3.850966964,-0.005580601,1.0,0.6634949542083421,0.6370204748748509,0.4843556630420751,60.88
2842,cj mccollum,mccolcj01,2017,6043,2936,3.40459386,-1.156090193,2.248503667,1.570030947,-0.379310943,1.190720004,3.204678716,-1.04554377,2.159134946,7.365709755,7.179460031,0.186249724,3.171811068,-0.330665028,2.841146041,0.015802968,1.0,0.6089825544476092,0.5808559565918591,0.39532678709566327,54.5
2843,cj mccollum,mccolcj01,2018,6306,3078,2.561476641,-1.099890317,1.461586324,1.643017676,-2.477209131,-0.834191456,2.50253051,-1.476601035,1.025929474,5.953125489,5.197180847,0.755944643,1.73882482,-0.514500433,1.224324387,0.107243145,1.0,0.5217028929381027,0.5165032307674833,0.34228963759683456,47.49
2844,cj mccollum,mccolcj01,2019,6307,3010,3.127184869,0.113897931,3.2410828,3.545689896,-1.14477556,2.400914336,3.323624087,-0.148200886,3.175423201,9.181164186,6.872914077,2.308250109,3.098946991,0.123395205,3.222342196,-0.013008674,1.0,0.629560378411566,0.6385691613446759,0.4634901741464844,59.14
2845,cj mccollum,mccolcj01,2020,5822,2752,1.998807238,-1.597664577,0.401142661,3.840234779,-2.187282433,1.652952346,2.450681948,-1.774224284,0.676457664,4.786542859,4.378743315,0.407799544,3.010708185,-1.369663683,1.641044502,-0.761121414,1.0,0.6530380559869745,0.5959888169397535,0.3581866930980672,55.79
2846,cj mccollum,mccolcj01,2021,3807,1840,4.00690381,0.006080551,4.012984361,1.971390018,-0.25744497,1.713945047,3.725740955,0.003883666,3.729624621,6.014968639,6.04405457,-0.029085931,3.849375133,-0.363300364,3.486074769,-0.568263073,1.0,0.7081769800557097,0.7370454031048618,0.37907277310971765,63.67
2847,cj mccollum,mccolcj01,2022,4893,2379,3.097166907,-0.22526038,2.871906527,2.084735773,-2.035258782,0.049476991,3.11489157,-0.576731027,2.538160543,6.426310314,5.77125549,0.655054824,2.910432014,-0.492289923,2.41814209,-0.134948454,1.0,0.703377422191797,0.7228561763717115,0.432067106817031,64.29
2850,tj mcconnell,mccontj01,2018,3961,1861,-0.330196233,2.119832773,1.78963654,-4.291960532,-0.573303819,-4.865264351,-1.206783405,1.636211964,0.429428559,3.060007649,1.913691412,1.146316237,-1.402495503,1.554886491,0.152390988,-0.470158268,1.0,0.5102212745565101,0.5308919037163343,0.2570305114774331,45.47
2851,tj mcconnell,mccontj01,2019,3322,1545,-1.044781469,-0.219249442,-1.264030911,-0.547048475,-2.337517831,-2.884566306,-1.030849033,-0.685020766,-1.715869799,0.808976581,1.139108465,-0.330131884,-1.300262709,-0.525676173,-1.825938882,-1.339397648,1.0,0.3570428359834222,0.3608013203545039,0.14914647350765414,30.65
2852,tj mcconnell,mccontj01,2020,2904,1354,0.095298711,-0.78262256,-0.687323849,2.047245419,-0.998326913,1.048918506,0.517681249,-0.897869189,-0.38018794,1.611019593,1.820381876,-0.209362283,-0.393335223,-1.269586701,-1.662921924,-0.620088681,1.0,0.3658428572345907,0.43665232053465447,0.1792601284277882,34.58
2853,tj mcconnell,mccontj01,2021,3881,1796,1.101848829,1.165255022,2.267103851,2.143284994,-0.354422273,1.788862721,1.391147706,0.9307906,2.321938306,4.667297729,4.667297729,0.0,1.27653061,1.596373739,2.87290435,0.429830186,1.0,0.6106969392424793,0.5901012702161187,0.294011711261172,52.38
2854,tj mcconnell,mccontj01,2022,1378,652,-0.028470711,0.982411798,0.953941087,-1.621561078,-0.040334641,-1.661895719,-0.364020699,0.868956105,0.504935406,1.078814224,1.078814224,0.0,-0.583159102,0.68560123,0.102442128,-0.36402067,1.0,0.46114117076126665,0.48691690309562907,0.15927784744170487,39.53
2870,doug mcdermott,mcderdo01,2018,3657,1768,-1.447079913,-1.851900598,-3.298980511,-1.046008566,1.066857298,0.020848732,-1.424179864,-1.34136363,-2.765543493,-0.017734263,-0.017734263,0.0,-1.804393504,-2.283537992,-4.087931496,-0.351768979,1.0,0.28192247771810974,0.361430658988742,0.14172796273869914,27.67
2871,doug mcdermott,mcderdo01,2019,2875,1369,0.195172408,-2.842859553,-2.647687145,0.332523961,0.760744017,1.093267978,0.252855151,-2.306184714,-2.053329563,0.487819789,0.450917688,0.036902101,-0.501253046,-2.439917041,-2.941170087,-0.134146209,1.0,0.32652416789128513,0.3758013377711682,0.15079708746952222,30.11
2872,doug mcdermott,mcderdo01,2020,3037,1426,0.503477661,-2.66138961,-2.157911949,1.851836477,0.234350796,2.086187273,0.821722956,-2.245327689,-1.423604733,0.9435373,1.244622184,-0.301084885,0.766884932,-2.899140963,-2.132256031,0.093194835,1.0,0.3405071488140091,0.3773985342976617,0.15419871509213806,30.78
2873,doug mcdermott,mcderdo01,2021,3498,1619,0.520324867,-3.400922843,-2.880597977,0.455663216,-3.38213931,-2.926476094,0.534653791,-3.592397095,-3.057743304,-0.255444056,-0.255444056,0.0,0.247032149,-3.787298203,-3.540266055,0.494092191,1.0,0.3173995292724437,0.34151844911559653,0.13101784783896828,27.98
2874,doug mcdermott,mcderdo01,2022,2612,1223,-0.440901405,-4.168890305,-4.609791709,1.280533969,-4.625235069,-3.344701101,-0.111129605,-4.534228117,-4.645357722,-1.18789974,-1.18789974,0.0,-0.307926381,-4.680014417,-4.987940798,0.443477961,1.0,0.2049859636979751,0.21388499539252187,0.08158852536916547,17.75
2891,rodney mcgruder,mcgruro01,2020,1971,887,-2.796193213,-1.59859034,-4.394783553,-2.670212235,-1.490453052,-4.160665287,-2.983265357,-1.719889224,-4.703154581,-0.876851631,-1.010248686,0.133397055,-3.197663453,-1.276894299,-4.474557752,-0.249732385,1.0,0.25687733411488006,0.22939046873417052,0.10302006767257392,20.81
2893,rodney mcgruder,mcgruro01,2022,1595,754,-0.189131121,-1.294433926,-1.483565047,-0.182715776,1.852649502,1.669933726,-0.144033915,-0.668817377,-0.812851293,0.744182098,0.744182098,0.0,-1.445526182,-1.320192932,-2.765719113,-0.137038699,1.0,0.33694252896579385,0.4532903509908702,0.1613850566824879,33.67
2903,jordan mclaughlin,mclaujo01,2022,2165,985,0.560951922,-0.37349448,0.187457442,0.720113736,0.1890335,0.909147236,0.605903068,-0.28640084,0.319502228,1.551209599,1.221572489,0.32963711,0.218632486,0.142241938,0.360874425,0.022908517,1.0,0.4750919261519316,0.4763864823048471,0.17701449135702813,40.11
2904,ben mclemore,mclembe01,2014,4383,2187,-1.622045563,-3.738154485,-5.360200047,-2.552180289,-2.410232265,-4.962412554,-1.917141301,-3.663484862,-5.580626164,-3.163370421,-3.163370421,0.0,-2.443658571,-2.782168145,-5.225826716,0.149920141,1.0,0.17350926034898234,0.14132867141299194,0.0,11.81
2905,ben mclemore,mclembe01,2015,5395,2670,-0.257841178,-1.689074039,-1.946915217,1.927328638,4.716306098,6.643634736,0.175815397,-0.413538751,-0.237723353,3.436960242,3.436960242,0.0,-0.064563212,-0.152464406,-0.217027618,0.410543385,1.0,0.443895476887471,0.4447426313683229,0.24781723295453603,39.52
2906,ben mclemore,mclembe01,2016,3103,1443,-2.402548109,-1.073840951,-3.476389061,1.668700594,0.605216529,2.273917123,-1.696741658,-0.761663936,-2.458405593,0.21715489,0.21715489,0.0,-1.888862428,-0.785513069,-2.674375496,1.127698553,1.0,0.31124232341668995,0.31863403159112313,0.12692582709545872,26.79
2907,ben mclemore,mclembe01,2017,2374,1176,-1.631097938,-2.033399898,-3.664497836,-2.135072655,-0.378657678,-2.513730333,-1.810582933,-1.77444973,-3.585032664,-0.50292285,-0.50292285,0.0,-2.122077857,-1.796789304,-3.918867161,0.373410789,1.0,0.24406187033215812,0.25465488147422133,0.09988965540192613,21.2
2908,ben mclemore,mclembe01,2018,2227,1091,-1.465285571,-2.307870125,-3.773155696,-5.387458626,-2.479282624,-7.866741249,-2.307613944,-2.441519843,-4.749133787,-1.122281936,-1.122281936,0.0,-2.559665683,-1.877292205,-4.436957888,0.847547642,1.0,0.21609417013968277,0.18854764650998085,0.07663508487590845,17.09
2910,ben mclemore,mclembe01,2020,3819,1749,1.083155687,-2.811395949,-1.728240262,5.627690318,-1.697228437,3.930461881,2.049713708,-2.767564099,-0.717850391,1.841455999,1.41514722,0.426308779,1.781722182,-2.278658229,-0.496936047,0.230583567,1.0,0.42878539169264607,0.4174770697374277,0.1879121362471892,36.43
2911,ben mclemore,mclembe01,2021,2034,941,-1.200891874,-3.029265149,-4.230157023,-1.918328171,0.947372767,-0.970955404,-1.367528347,-2.386960197,-3.754488544,-0.477435962,-0.392390778,-0.085045184,-1.320199555,-2.728652802,-4.048852357,0.920446849,1.0,0.23704497772680533,0.2450317830561364,0.10084659080157038,20.6
2912,ben mclemore,mclembe01,2022,2697,1285,-0.756923339,-3.798777077,-4.555700416,-4.790471878,-0.537321426,-5.327793305,-1.583770648,-3.287460932,-4.87123158,-1.398517875,-1.398517875,0.0,-1.021975349,-4.000992105,-5.022967455,0.562584234,1.0,0.18446005853401742,0.18161392972971946,0.06626347933963928,15.38
2939,de'anthony melton,meltode01,2021,2412,1128,0.216122934,1.258123317,1.474246252,0.028674747,4.979515237,5.008189984,0.186965773,2.102301185,2.289266959,2.922433738,2.661085969,0.261347769,0.839636552,2.042051419,2.881687971,0.478945597,1.0,0.611171098817106,0.5882459224546105,0.2284987258958161,50.69
2940,de'anthony melton,meltode01,2022,3956,1827,0.368085975,1.672573034,2.040659009,-0.472981915,2.709094105,2.23611219,0.170183185,1.944413927,2.114597112,4.601709627,4.698058102,-0.096348475,1.128400787,2.608427569,3.736828356,1.224068904,1.0,0.6573334959876656,0.5783267321122463,0.29154912828127744,53.63
2950,khris middleton,middlkh01,2014,4816,2460,-0.234755871,-0.579193944,-0.813949814,1.668440682,-2.296044765,-0.627604083,0.201829536,-0.900584982,-0.698755446,2.578773818,2.578773818,0.0,0.024959648,-1.081128066,-1.056168419,0.159200762,1.0,0.3985967731690359,0.41856143774532995,0.21559560712796522,36.03
2951,khris middleton,middlkh01,2015,5186,2610,0.852890486,1.778455597,2.631346083,2.338437647,6.498784969,8.837222616,1.254875728,2.842790932,4.09766666,9.14123468,9.179061536,-0.037826856,1.080801197,3.382201595,4.463002792,0.421426849,1.0,0.6965340217934244,0.6909417291858864,0.46199097354648544,63.58
2952,khris middleton,middlkh01,2016,5720,2852,2.45229888,-1.155676635,1.296622245,2.458744175,2.828543196,5.28728737,2.638968052,-0.363777668,2.275190384,7.385360708,7.385360708,0.0,2.397417992,0.276023002,2.673440994,0.978876611,1.0,0.7199153515569127,0.7049358465177594,0.47527752648355315,65.31
2953,khris middleton,middlkh01,2017,2171,1120,0.399069678,0.35395518,0.753024859,2.40846696,2.9183325,5.32679946,0.848898771,0.904568113,1.753466884,2.610856247,1.888388017,0.72246823,0.721482714,1.357708088,2.079190802,0.380763451,1.0,0.6246355506525118,0.6136006667399035,0.23848019791969255,52.4
2954,khris middleton,middlkh01,2018,6604,3257,2.37745134,-0.635003317,1.742448023,3.721631581,-2.268022795,1.453608786,2.789604729,-0.990815089,1.798789641,7.640206388,6.367424576,1.272781812,3.150477108,-0.441615541,2.708861567,0.329656442,1.0,0.6018415416555557,0.5603925868078786,0.4056330883279228,53.72
2955,khris middleton,middlkh01,2019,6287,2908,2.00416289,0.49397559,2.498138479,2.754740952,0.226343546,2.981084498,2.218126014,0.400046619,2.618172633,8.02799798,7.014195979,1.013802001,2.631922956,0.281404334,2.91332729,0.570217228,1.0,0.7354548723176726,0.7283086697289678,0.5042318195949421,67.5
2956,khris middleton,middlkh01,2020,4859,2208,3.356559946,0.989951559,4.346511504,2.98879509,2.107928538,5.096723629,3.449995617,1.215935691,4.665931307,8.441553667,6.985843508,1.455710158,3.121463283,0.688333652,3.809796936,0.490322798,1.0,0.7273997540690843,0.7955337159788546,0.4792926832413098,69.09
2957,khris middleton,middlkh01,2021,6773,3191,2.628449722,-0.164583165,2.463866557,0.22243323,0.841297789,1.063731019,2.211994185,-0.014477244,2.197516941,8.258290763,5.083984231,3.174306533,2.460554198,0.491488292,2.95204249,0.819968416,1.0,0.6149689936491008,0.5830356019093744,0.428839798319527,55.65
2958,khris middleton,middlkh01,2022,4741,2213,2.145788579,-0.906980073,1.238808506,0.6941922,0.6153963,1.309588501,1.935834412,-0.667850723,1.267983689,4.606012026,4.629145574,-0.023133548,2.146258078,-0.719996239,1.426261839,1.659499643,1.0,0.5326039298045054,0.5302490596726666,0.29171066694800263,47.15
2971,darius miller,milleda01,2014,1420,723,-0.132752507,-1.59588195,-1.728634456,0.12766556,4.561617268,4.689282828,-0.071191066,-0.363508682,-0.434699749,0.851263007,0.851263007,0.0,-0.520749736,-0.864328663,-1.385078399,-0.313606448,1.0,0.4570097691326875,0.5202680300780623,0.18088100095304155,41.17
2973,darius miller,milleda01,2018,4490,2106,0.234765005,-0.831280347,-0.596515343,0.710571886,-2.164306703,-1.453734816,0.355593524,-1.173748308,-0.818154783,2.073196977,1.967031821,0.106165157,-0.036771903,-1.773326599,-1.810098502,-0.345165329,1.0,0.3936877287709584,0.45295905763679917,0.21627443834438148,37.16
2974,darius miller,milleda01,2019,3837,1757,-0.968232881,-0.846326294,-1.814559175,-0.493981641,0.978303221,0.484321581,-0.931896356,-0.493935462,-1.425831818,1.189987575,1.189987575,0.0,-0.723723943,-0.924152954,-1.647876898,0.255414571,1.0,0.3666550215035644,0.3772720620965174,0.1634519825918643,31.98
3009,shake milton,miltosh01,2022,2730,1337,-0.325158573,-1.200982348,-1.526140921,-0.92795402,-0.435359403,-1.363313423,-0.492110158,-1.119206673,-1.611316831,0.796539354,0.27076689,0.525772464,-0.921056344,-1.293134639,-2.214190983,-1.050452642,1.0,0.4033009394625037,0.44008643722579294,0.17841540370537995,36.09
3018,donovan mitchell,mitchdo01,2020,5460,2628,3.638113014,-1.938194973,1.699918041,1.542295712,-1.116693164,0.425602548,3.321623888,-1.901149666,1.420474222,5.726277462,3.788386191,1.937891271,2.752379213,-1.72475869,1.027620523,-0.200063034,1.0,0.5621928145874274,0.5927995987874743,0.36714959568923805,52.49
3019,donovan mitchell,mitchdo01,2021,4388,2117,6.24993855,-1.746360267,4.503578283,2.36222462,-1.618900112,0.743324509,5.714517612,-1.873074009,3.841443604,7.245100203,5.058558836,2.186541368,5.897259141,-1.792565018,4.104694123,0.431084123,1.0,0.677191715690044,0.6763912769686456,0.3907983586016065,60.53
3020,donovan mitchell,mitchdo01,2022,5105,2495,4.585507633,-2.522248127,2.063259506,4.424868356,-2.613778062,1.811090294,4.72438845,-2.727445636,1.996942814,6.078949521,5.866864838,0.212084683,5.029442595,-1.977194764,3.052247831,0.873854134,1.0,0.6203783028467402,0.5716453535199857,0.3470138499191382,53.38
3034,malik monk,monkma01,2020,2409,1169,-1.008928967,-3.019526259,-4.028455226,-3.699833306,-1.735013046,-5.434846352,-1.555168413,-2.90768503,-4.462853443,-1.02460485,-1.02460485,0.0,-1.323369857,-3.971454819,-5.294824676,0.30166786,1.0,0.20374151473959295,0.24576599846581604,0.09636298412408463,19.27
3035,malik monk,monkma01,2021,1865,878,0.795707687,-2.483419754,-1.687712068,-0.392175647,1.425691091,1.033515444,0.639344735,-1.827209929,-1.187865194,0.703096176,0.703096176,0.0,0.985504268,-3.248730456,-2.263226188,0.480394686,1.0,0.3667807943836654,0.4298643403666285,0.15968817511312153,33.87
3036,malik monk,monkma01,2022,4530,2139,0.99882808,-1.053377094,-0.054549014,4.353222468,-1.745190809,2.608031659,1.785579797,-1.235187482,0.550392315,3.612769925,3.612769925,0.0,1.260062275,-1.40329973,-0.143237455,0.305220443,1.0,0.44787883549318847,0.48949832021192463,0.2544182157525511,41.51
3037,greg monroe,monrogr01,2014,5398,2690,-0.196694677,-0.082372106,-0.279066783,2.34186027,-1.317454003,1.024406267,0.332133196,-0.289684223,0.042448972,3.834930711,3.834930711,0.0,0.437997579,-0.328420387,0.109577192,0.061757248,1.0,0.4615263375291832,0.4606531200306146,0.262759505616429,41.15
3038,greg monroe,monrogr01,2015,4197,2137,0.271258792,0.01399388,0.285252672,-1.784680594,0.998565,-0.786115593,-0.123473016,0.243508564,0.120035548,3.120727459,3.120727459,0.0,0.094072172,0.47019515,0.564267322,-0.259406097,1.0,0.48607153120588387,0.46505912386341297,0.23594389853329473,41.57
3039,greg monroe,monrogr01,2016,4615,2314,1.140366108,0.326420551,1.466786659,2.361844889,-2.033908834,0.327936055,1.501098276,-0.109431941,1.391666335,4.864522872,4.864522872,0.0,0.884052597,-0.138267326,0.745785271,-0.502369136,1.0,0.495870277472935,0.5372727774395989,0.30141676287189045,46.28
3040,greg monroe,monrogr01,2017,3921,1964,0.64789784,0.532569279,1.180467119,3.297482195,-0.286026923,3.011455272,1.234859404,0.391050951,1.625910354,4.433496502,3.941886075,0.491610427,0.581123863,0.83902991,1.420153773,0.534551884,1.0,0.5322742026935166,0.5505750791873149,0.28523336725163406,47.74
3041,greg monroe,monrogr01,2018,2378,1145,-0.250557974,0.939409731,0.688851757,-2.749208592,-3.338731349,-6.087939941,-0.753913591,0.08256657,-0.671347021,1.212977861,1.331569631,-0.11859177,-1.604199825,-0.112444713,-1.716644537,0.564981338,1.0,0.3629427900153981,0.42011791351506833,0.1643151801121479,33.47
3042,greg monroe,monrogr01,2019,1243,570,-2.04697061,0.527608409,-1.519362201,-6.147375855,-1.164640048,-7.312015903,-3.081646793,0.148267717,-2.933379076,-0.027049987,-0.311272505,0.284222518,-2.258970872,0.546183354,-1.712787517,0.381313923,1.0,0.36315100061129313,0.291661131194338,0.11775686572335742,27.5
3051,e'twaun moore,mooreet01,2014,3033,1506,-0.484874447,0.397875965,-0.086998482,-3.294370521,3.115817429,-0.178553091,-1.039411462,1.018201293,-0.021210169,2.092372406,2.092372406,0.0,-1.875806233,0.138960898,-1.736845335,-0.19779644,1.0,0.36185230560278525,0.45703803049194686,0.19733308996307036,35.64
3052,e'twaun moore,mooreet01,2015,1034,513,-0.679045669,0.554761059,-0.12428461,-0.745389731,0.4252291,-0.320160632,-0.776863233,0.550230834,-0.226632399,0.657300855,0.524850367,0.132450488,-0.368269169,0.134811625,-0.233457544,-0.400462823,1.0,0.4430085526083716,0.4453724669449488,0.1434516287123169,36.9
3053,e'twaun moore,mooreet01,2016,2578,1263,-0.733741385,0.287033623,-0.446707761,1.28731571,0.156661818,1.443977527,-0.349179336,0.277883271,-0.071296065,1.718098593,1.718098593,0.0,-0.75827619,0.10746712,-0.650809071,-0.453511233,1.0,0.42047898052049326,0.45419374142646285,0.1832805363198191,37.38
